fecha,tipo_ingreso,linea,ingreso
2017-07-18,Boletos,Línea 12,0
2017-07-18,Recargas,Línea 1,1225002
2017-07-18,Recargas,Línea 2,1576462
2017-07-18,Recargas,Línea 3,1344590
2017-07-18,Recargas,Línea 4,173063
2017-07-18,Recargas,Línea 5,320501
2017-07-18,Recargas,Línea 6,271068
2017-07-18,Recargas,Línea 7,889524
2017-07-18,Recargas,Línea 8,733677
2017-07-18,Recargas,Línea 9,605432
2017-07-18,Recargas,Línea A,330120
2017-07-18,Recargas,Línea B,734821
2017-07-18,Recargas,Línea 12,1691793.1
2017-07-18,Tarjetas,Línea 1,1460
2017-07-18,Tarjetas,Línea 2,11300
2017-07-18,Tarjetas,Línea 3,50
2017-07-18,Tarjetas,Línea 4,310
2017-07-18,Tarjetas,Línea 5,170
2017-07-18,Tarjetas,Línea 6,200
2017-07-18,Tarjetas,Línea 7,0
2017-07-18,Tarjetas,Línea 8,690
2017-07-18,Tarjetas,Línea 9,170
2017-07-18,Tarjetas,Línea A,700
2017-07-18,Tarjetas,Línea B,1000
2017-07-18,Tarjetas,Línea 12,38800
2017-07-19,Boletos,Línea 1,1615315
2017-07-19,Boletos,Línea 2,1587225
2017-07-19,Boletos,Línea 3,1263250
2017-07-19,Boletos,Línea 4,216775
2017-07-19,Boletos,Línea 5,496325
2017-07-19,Boletos,Línea 6,288050
2017-07-19,Boletos,Línea 7,610450
2017-07-19,Boletos,Línea 8,887270
2017-07-19,Boletos,Línea 9,608050
2017-07-19,Boletos,Línea A,582175
2017-07-19,Boletos,Línea B,1036425
2017-07-19,Boletos,Línea 12,0
2017-07-19,Recargas,Línea 1,1092877
2017-07-19,Recargas,Línea 2,1431781
2017-07-19,Recargas,Línea 3,1233207
2017-07-19,Recargas,Línea 4,164091
2017-07-19,Recargas,Línea 5,280748
2017-07-19,Recargas,Línea 6,250048
2017-07-19,Recargas,Línea 7,772260
2017-07-19,Recargas,Línea 8,658824
2017-07-19,Recargas,Línea 9,555293
2017-07-19,Recargas,Línea A,285850
2017-07-19,Recargas,Línea B,679780
2017-07-19,Recargas,Línea 12,1593911
2017-07-19,Tarjetas,Línea 1,10
2017-07-19,Tarjetas,Línea 2,1980
2017-07-19,Tarjetas,Línea 3,7730
2017-07-19,Tarjetas,Línea 4,270
2017-07-19,Tarjetas,Línea 5,110
2017-07-19,Tarjetas,Línea 6,120
2017-07-19,Tarjetas,Línea 7,0
2017-07-19,Tarjetas,Línea 8,360
2017-07-19,Tarjetas,Línea 9,70
2017-07-19,Tarjetas,Línea A,190
2017-07-19,Tarjetas,Línea B,820
2017-07-19,Tarjetas,Línea 12,37020
2017-07-20,Boletos,Línea 1,1610035
2017-07-20,Boletos,Línea 2,1597475
2017-07-20,Boletos,Línea 3,1277665
2017-07-20,Boletos,Línea 4,222425
2017-07-20,Boletos,Línea 5,500025
2017-07-20,Boletos,Línea 6,293275
2017-07-20,Boletos,Línea 7,607515
2017-07-20,Boletos,Línea 8,884225
2017-07-20,Boletos,Línea 9,621825
2017-07-20,Boletos,Línea A,559625
2017-07-20,Boletos,Línea B,1016950
2017-07-20,Boletos,Línea 12,0
2017-07-20,Recargas,Línea 1,1068940
2017-07-20,Recargas,Línea 2,1438878
2017-07-20,Recargas,Línea 3,1212187
2017-07-20,Recargas,Línea 4,155954
2017-07-20,Recargas,Línea 5,282991
2017-07-20,Recargas,Línea 6,243773
2017-07-20,Recargas,Línea 7,719877
2017-07-20,Recargas,Línea 8,645656
2017-07-20,Recargas,Línea 9,539833
2017-07-20,Recargas,Línea A,265897
2017-07-20,Recargas,Línea B,655155
2017-07-20,Recargas,Línea 12,1581321
2017-07-20,Tarjetas,Línea 1,0
2017-07-20,Tarjetas,Línea 2,240
2017-07-20,Tarjetas,Línea 3,1850
2017-07-20,Tarjetas,Línea 4,1310
2017-07-20,Tarjetas,Línea 5,2420
2017-07-20,Tarjetas,Línea 6,60
2017-07-20,Tarjetas,Línea 7,0
2017-07-20,Tarjetas,Línea 8,320
2017-07-20,Tarjetas,Línea 9,20
2017-07-20,Tarjetas,Línea A,40
2017-07-20,Tarjetas,Línea B,340
2017-07-20,Tarjetas,Línea 12,42140
2017-07-21,Boletos,Línea 1,1695875
2017-07-21,Boletos,Línea 2,1666400
2017-07-21,Boletos,Línea 3,1338750
2017-07-21,Boletos,Línea 4,230600
2017-07-21,Boletos,Línea 5,522000
2017-07-21,Boletos,Línea 6,305500
2017-07-21,Boletos,Línea 7,641405
2017-07-21,Boletos,Línea 8,910650
2017-07-21,Boletos,Línea 9,640925
2017-07-21,Boletos,Línea A,586900
2017-07-21,Boletos,Línea B,1078050
2017-07-21,Boletos,Línea 12,0
2017-07-21,Recargas,Línea 1,1147670
2017-07-21,Recargas,Línea 2,1485435
2017-07-21,Recargas,Línea 3,1270672
2017-07-21,Recargas,Línea 4,167667
2017-07-21,Recargas,Línea 5,297048
2017-07-21,Recargas,Línea 6,286235
2017-07-21,Recargas,Línea 7,779884
2017-07-21,Recargas,Línea 8,708297
2017-07-21,Recargas,Línea 9,577093
2017-07-21,Recargas,Línea A,295038
2017-07-21,Recargas,Línea B,683985
2017-07-21,Recargas,Línea 12,1651293.5
2017-07-21,Tarjetas,Línea 1,0
2017-07-21,Tarjetas,Línea 2,150
2017-07-21,Tarjetas,Línea 3,270
2017-07-21,Tarjetas,Línea 4,920
2017-07-21,Tarjetas,Línea 5,1100
2017-07-21,Tarjetas,Línea 6,2130
2017-07-21,Tarjetas,Línea 7,5100
2017-07-21,Tarjetas,Línea 8,200
2017-07-21,Tarjetas,Línea 9,20
2017-07-21,Tarjetas,Línea A,50
2017-07-21,Tarjetas,Línea B,240
2017-07-21,Tarjetas,Línea 12,36960
2017-07-22,Boletos,Línea 1,1730775
2017-07-22,Boletos,Línea 2,1704125
2017-07-22,Boletos,Línea 3,1281745
2017-07-22,Boletos,Línea 4,224775
2017-07-22,Boletos,Línea 5,524850
2017-07-22,Boletos,Línea 6,258450
2017-07-22,Boletos,Línea 7,563740
2017-07-22,Boletos,Línea 8,870150
2017-07-22,Boletos,Línea 9,597400
2017-07-22,Boletos,Línea A,579700
2017-07-22,Boletos,Línea B,1129925
2017-07-22,Boletos,Línea 12,0
2017-07-22,Recargas,Línea 1,962232
2017-07-22,Recargas,Línea 2,1344924
2017-07-22,Recargas,Línea 3,1113263
2017-07-22,Recargas,Línea 4,148876
2017-07-22,Recargas,Línea 5,264159
2017-07-22,Recargas,Línea 6,205774
2017-07-22,Recargas,Línea 7,563831
2017-07-22,Recargas,Línea 8,652659
2017-07-22,Recargas,Línea 9,478933
2017-07-22,Recargas,Línea A,271677
2017-07-22,Recargas,Línea B,683951
2017-07-22,Recargas,Línea 12,1420115
2017-07-22,Tarjetas,Línea 1,0
2017-07-22,Tarjetas,Línea 2,240
2017-07-22,Tarjetas,Línea 3,80
2017-07-22,Tarjetas,Línea 4,590
2017-07-22,Tarjetas,Línea 5,600
2017-07-22,Tarjetas,Línea 6,1150
2017-07-22,Tarjetas,Línea 7,960
2017-07-22,Tarjetas,Línea 8,3760
2017-07-22,Tarjetas,Línea 9,3350
2017-07-22,Tarjetas,Línea A,0
2017-07-22,Tarjetas,Línea B,150
2017-07-22,Tarjetas,Línea 12,37090
2017-07-23,Boletos,Línea 1,1197525
2017-07-23,Boletos,Línea 2,1058775
2017-07-23,Boletos,Línea 3,854305
2017-07-23,Boletos,Línea 4,141600
2017-07-23,Boletos,Línea 5,382425
2017-07-23,Boletos,Línea 6,205950
2017-07-23,Boletos,Línea 7,336165
2017-07-23,Boletos,Línea 8,554975
2017-07-23,Boletos,Línea 9,347800
2017-07-23,Boletos,Línea A,399175
2017-07-23,Boletos,Línea B,791925
2017-07-23,Boletos,Línea 12,0
2017-07-23,Recargas,Línea 1,565148
2017-07-23,Recargas,Línea 2,695131
2017-07-23,Recargas,Línea 3,631323
2017-07-23,Recargas,Línea 4,80149
2017-07-23,Recargas,Línea 5,170937
2017-07-23,Recargas,Línea 6,113963
2017-07-23,Recargas,Línea 7,280371
2017-07-23,Recargas,Línea 8,359235
2017-07-23,Recargas,Línea 9,253630
2017-07-23,Recargas,Línea A,154893
2017-07-23,Recargas,Línea B,462624
2017-07-23,Recargas,Línea 12,830136
2017-07-23,Tarjetas,Línea 1,0
2017-07-23,Tarjetas,Línea 2,50
2017-07-23,Tarjetas,Línea 3,50
2017-07-23,Tarjetas,Línea 4,250
2017-07-23,Tarjetas,Línea 5,220
2017-07-23,Tarjetas,Línea 6,230
2017-07-23,Tarjetas,Línea 7,120
2017-07-23,Tarjetas,Línea 8,1860
2017-07-23,Tarjetas,Línea 9,650
2017-07-23,Tarjetas,Línea A,400
2017-07-23,Tarjetas,Línea B,3060
2017-07-23,Tarjetas,Línea 12,27700
2017-07-24,Boletos,Línea 1,1767015
2017-07-24,Boletos,Línea 2,1678150
2017-07-24,Boletos,Línea 3,1440405
2017-07-24,Boletos,Línea 4,239975
2017-07-24,Boletos,Línea 5,572625
2017-07-24,Boletos,Línea 6,345275
2017-07-24,Boletos,Línea 7,684600
2017-07-24,Boletos,Línea 8,936275
2017-07-24,Boletos,Línea 9,664475
2017-07-24,Boletos,Línea A,643125
2017-07-24,Boletos,Línea B,1120625
2017-07-24,Boletos,Línea 12,0
2017-07-24,Recargas,Línea 1,1432022
2017-07-24,Recargas,Línea 2,1839147
2017-07-24,Recargas,Línea 3,1636394
2017-07-24,Recargas,Línea 4,223759
2017-07-24,Recargas,Línea 5,398637
2017-07-24,Recargas,Línea 6,350698
2017-07-24,Recargas,Línea 7,1033797
2017-07-24,Recargas,Línea 8,866325
2017-07-24,Recargas,Línea 9,729945
2017-07-24,Recargas,Línea A,411429
2017-07-24,Recargas,Línea B,961132
2017-07-24,Recargas,Línea 12,2034374
2017-07-24,Tarjetas,Línea 1,8630
2017-07-24,Tarjetas,Línea 2,0
2017-07-24,Tarjetas,Línea 3,30
2017-07-24,Tarjetas,Línea 4,490
2017-07-24,Tarjetas,Línea 5,290
2017-07-24,Tarjetas,Línea 6,500
2017-07-24,Tarjetas,Línea 7,70
2017-07-24,Tarjetas,Línea 8,2280
2017-07-24,Tarjetas,Línea 9,830
2017-07-24,Tarjetas,Línea A,1920
2017-07-24,Tarjetas,Línea B,3390
2017-07-24,Tarjetas,Línea 12,41980
2017-07-25,Boletos,Línea 1,1509915
2017-07-25,Boletos,Línea 2,1486775
2017-07-25,Boletos,Línea 3,1272570
2017-07-25,Boletos,Línea 4,212600
2017-07-25,Boletos,Línea 5,507125
2017-07-25,Boletos,Línea 6,289875
2017-07-25,Boletos,Línea 7,609650
2017-07-25,Boletos,Línea 8,839425
2017-07-25,Boletos,Línea 9,597900
2017-07-25,Boletos,Línea A,554050
2017-07-25,Boletos,Línea B,955375
2017-07-25,Boletos,Línea 12,0
2017-07-25,Recargas,Línea 1,1145517
2017-07-25,Recargas,Línea 2,1500160
2017-07-25,Recargas,Línea 3,1331371
2017-07-25,Recargas,Línea 4,160175
2017-07-25,Recargas,Línea 5,286464
2017-07-25,Recargas,Línea 6,267920
2017-07-25,Recargas,Línea 7,809130
2017-07-25,Recargas,Línea 8,689053
2017-07-25,Recargas,Línea 9,598113
2017-07-25,Recargas,Línea A,309466
2017-07-25,Recargas,Línea B,701978
2017-07-25,Recargas,Línea 12,1632485
2017-07-25,Tarjetas,Línea 1,1060
2017-07-25,Tarjetas,Línea 2,11220
2017-07-25,Tarjetas,Línea 3,0
2017-07-25,Tarjetas,Línea 4,300
2017-07-25,Tarjetas,Línea 5,110
2017-07-25,Tarjetas,Línea 6,260
2017-07-25,Tarjetas,Línea 7,0
2017-07-25,Tarjetas,Línea 8,920
2017-07-25,Tarjetas,Línea 9,200
2017-07-25,Tarjetas,Línea A,800
2017-07-25,Tarjetas,Línea B,870
2017-07-25,Tarjetas,Línea 12,37580
2017-07-26,Boletos,Línea 1,1627095
2017-07-26,Boletos,Línea 2,1602075
2017-07-26,Boletos,Línea 3,1326095
2017-07-26,Boletos,Línea 4,216550
2017-07-26,Boletos,Línea 5,523575
2017-07-26,Boletos,Línea 6,301375
2017-07-26,Boletos,Línea 7,617925
2017-07-26,Boletos,Línea 8,880600
2017-07-26,Boletos,Línea 9,621150
2017-07-26,Boletos,Línea A,599350
2017-07-26,Boletos,Línea B,1050500
2017-07-26,Boletos,Línea 12,0
2017-07-26,Recargas,Línea 1,1077015
2017-07-26,Recargas,Línea 2,1463453
2017-07-26,Recargas,Línea 3,1319530
2017-07-26,Recargas,Línea 4,155513
2017-07-26,Recargas,Línea 5,288740
2017-07-26,Recargas,Línea 6,259241
2017-07-26,Recargas,Línea 7,758203
2017-07-26,Recargas,Línea 8,669220
2017-07-26,Recargas,Línea 9,557673
2017-07-26,Recargas,Línea A,301315
2017-07-26,Recargas,Línea B,705503
2017-07-26,Recargas,Línea 12,1614041
2017-07-26,Tarjetas,Línea 1,200
2017-07-26,Tarjetas,Línea 2,1850
2017-07-26,Tarjetas,Línea 3,7710
2017-07-26,Tarjetas,Línea 4,290
2017-07-26,Tarjetas,Línea 5,80
2017-07-26,Tarjetas,Línea 6,100
2017-07-26,Tarjetas,Línea 7,0
2017-07-26,Tarjetas,Línea 8,470
2017-07-26,Tarjetas,Línea 9,220
2017-07-26,Tarjetas,Línea A,300
2017-07-26,Tarjetas,Línea B,780
2017-07-26,Tarjetas,Línea 12,37160
2017-07-27,Boletos,Línea 1,1614235
2017-07-27,Boletos,Línea 2,1598150
2017-07-27,Boletos,Línea 3,1313805
2017-07-27,Boletos,Línea 4,217200
2017-07-27,Boletos,Línea 5,519075
2017-07-27,Boletos,Línea 6,298675
2017-07-27,Boletos,Línea 7,612700
2017-07-27,Boletos,Línea 8,874575
2017-07-27,Boletos,Línea 9,621475
2017-07-27,Boletos,Línea A,568350
2017-07-27,Boletos,Línea B,1034550
2017-07-27,Boletos,Línea 12,0
2017-07-27,Recargas,Línea 1,1040715
2017-07-27,Recargas,Línea 2,1391025
2017-07-27,Recargas,Línea 3,1258538
2017-07-27,Recargas,Línea 4,156127
2017-07-27,Recargas,Línea 5,267146
2017-07-27,Recargas,Línea 6,242390
2017-07-27,Recargas,Línea 7,707544
2017-07-27,Recargas,Línea 8,622392
2017-07-27,Recargas,Línea 9,545262
2017-07-27,Recargas,Línea A,270496
2017-07-27,Recargas,Línea B,661153
2017-07-27,Recargas,Línea 12,1562890
2017-07-27,Tarjetas,Línea 1,70
2017-07-27,Tarjetas,Línea 2,170
2017-07-27,Tarjetas,Línea 3,2020
2017-07-27,Tarjetas,Línea 4,1160
2017-07-27,Tarjetas,Línea 5,2110
2017-07-27,Tarjetas,Línea 6,150
2017-07-27,Tarjetas,Línea 7,0
2017-07-27,Tarjetas,Línea 8,290
2017-07-27,Tarjetas,Línea 9,50
2017-07-27,Tarjetas,Línea A,40
2017-07-27,Tarjetas,Línea B,510
2017-07-27,Tarjetas,Línea 12,35530
2017-07-28,Boletos,Línea 1,1806465
2017-07-28,Boletos,Línea 2,1796150
2017-07-28,Boletos,Línea 3,1461825
2017-07-28,Boletos,Línea 4,236500
2017-07-28,Boletos,Línea 5,549625
2017-07-28,Boletos,Línea 6,326275
2017-07-28,Boletos,Línea 7,682550
2017-07-28,Boletos,Línea 8,962950
2017-07-28,Boletos,Línea 9,678100
2017-07-28,Boletos,Línea A,619150
2017-07-28,Boletos,Línea B,1122825
2017-07-28,Boletos,Línea 12,0
2017-07-28,Recargas,Línea 1,1302903
2017-07-28,Recargas,Línea 2,1682733
2017-07-28,Recargas,Línea 3,1436653
2017-07-28,Recargas,Línea 4,185028
2017-07-28,Recargas,Línea 5,323930
2017-07-28,Recargas,Línea 6,310182
2017-07-28,Recargas,Línea 7,815691
2017-07-28,Recargas,Línea 8,766212
2017-07-28,Recargas,Línea 9,636978
2017-07-28,Recargas,Línea A,328586
2017-07-28,Recargas,Línea B,749499
2017-07-28,Recargas,Línea 12,1815010
2017-07-28,Tarjetas,Línea 1,30
2017-07-28,Tarjetas,Línea 2,0
2017-07-28,Tarjetas,Línea 3,160
2017-07-28,Tarjetas,Línea 4,1220
2017-07-28,Tarjetas,Línea 5,1280
2017-07-28,Tarjetas,Línea 6,2160
2017-07-28,Tarjetas,Línea 7,4470
2017-07-28,Tarjetas,Línea 8,140
2017-07-28,Tarjetas,Línea 9,0
2017-07-28,Tarjetas,Línea A,40
2017-07-28,Tarjetas,Línea B,160
2017-07-28,Tarjetas,Línea 12,42050
2017-07-29,Boletos,Línea 1,1747175
2017-07-29,Boletos,Línea 2,1738425
2017-07-29,Boletos,Línea 3,1322395
2017-07-29,Boletos,Línea 4,223825
2017-07-29,Boletos,Línea 5,537300
2017-07-29,Boletos,Línea 6,268750
2017-07-29,Boletos,Línea 7,590125
2017-07-29,Boletos,Línea 8,869925
2017-07-29,Boletos,Línea 9,619075
2017-07-29,Boletos,Línea A,586725
2017-07-29,Boletos,Línea B,1140000
2017-07-29,Boletos,Línea 12,0
2017-07-29,Recargas,Línea 1,1046101
2017-07-29,Recargas,Línea 2,1409167
2017-07-29,Recargas,Línea 3,1189265
2017-07-29,Recargas,Línea 4,157006
2017-07-29,Recargas,Línea 5,288799
2017-07-29,Recargas,Línea 6,220586
2017-07-29,Recargas,Línea 7,606101
2017-07-29,Recargas,Línea 8,674529
2017-07-29,Recargas,Línea 9,535863
2017-07-29,Recargas,Línea A,297722
2017-07-29,Recargas,Línea B,714215
2017-07-29,Recargas,Línea 12,1485377
2017-07-29,Tarjetas,Línea 1,0
2017-07-29,Tarjetas,Línea 2,0
2017-07-29,Tarjetas,Línea 3,90
2017-07-29,Tarjetas,Línea 4,730
2017-07-29,Tarjetas,Línea 5,610
2017-07-29,Tarjetas,Línea 6,1030
2017-07-29,Tarjetas,Línea 7,1660
2017-07-29,Tarjetas,Línea 8,4150
2017-07-29,Tarjetas,Línea 9,3460
2017-07-29,Tarjetas,Línea A,0
2017-07-29,Tarjetas,Línea B,70
2017-07-29,Tarjetas,Línea 12,38620
2017-07-30,Boletos,Línea 1,1271125
2017-07-30,Boletos,Línea 2,1121275
2017-07-30,Boletos,Línea 3,877485
2017-07-30,Boletos,Línea 4,147550
2017-07-30,Boletos,Línea 5,396475
2017-07-30,Boletos,Línea 6,181925
2017-07-30,Boletos,Línea 7,350550
2017-07-30,Boletos,Línea 8,561425
2017-07-30,Boletos,Línea 9,362500
2017-07-30,Boletos,Línea A,412625
2017-07-30,Boletos,Línea B,800650
2017-07-30,Boletos,Línea 12,0
2017-07-30,Recargas,Línea 1,629739
2017-07-30,Recargas,Línea 2,754663
2017-07-30,Recargas,Línea 3,690446
2017-07-30,Recargas,Línea 4,85192
2017-07-30,Recargas,Línea 5,183622
2017-07-30,Recargas,Línea 6,118184
2017-07-30,Recargas,Línea 7,302045
2017-07-30,Recargas,Línea 8,390270
2017-07-30,Recargas,Línea 9,278208
2017-07-30,Recargas,Línea A,180797
2017-07-30,Recargas,Línea B,484550
2017-07-30,Recargas,Línea 12,883538
2017-07-30,Tarjetas,Línea 1,0
2017-07-30,Tarjetas,Línea 2,0
2017-07-30,Tarjetas,Línea 3,10
2017-07-30,Tarjetas,Línea 4,220
2017-07-30,Tarjetas,Línea 5,180
2017-07-30,Tarjetas,Línea 6,310
2017-07-30,Tarjetas,Línea 7,110
2017-07-30,Tarjetas,Línea 8,2050
2017-07-30,Tarjetas,Línea 9,1070
2017-07-30,Tarjetas,Línea A,1110
2017-07-30,Tarjetas,Línea B,3460
2017-07-30,Tarjetas,Línea 12,29380
2017-07-31,Boletos,Línea 1,1904350
2017-07-31,Boletos,Línea 2,1835050
2017-07-31,Boletos,Línea 3,1566530
2017-07-31,Boletos,Línea 4,249275
2017-07-31,Boletos,Línea 5,616950
2017-07-31,Boletos,Línea 6,385225
2017-07-31,Boletos,Línea 7,729075
2017-07-31,Boletos,Línea 8,1000100
2017-07-31,Boletos,Línea 9,724500
2017-07-31,Boletos,Línea A,678725
2017-07-31,Boletos,Línea B,1210350
2017-07-31,Boletos,Línea 12,0
2017-07-31,Recargas,Línea 1,1722702
2017-07-31,Recargas,Línea 2,2171165
2017-07-31,Recargas,Línea 3,1965716
2017-07-31,Recargas,Línea 4,254759
2017-07-31,Recargas,Línea 5,443805
2017-07-31,Recargas,Línea 6,468950
2017-07-31,Recargas,Línea 7,1225362
2017-07-31,Recargas,Línea 8,1059836
2017-07-31,Recargas,Línea 9,847580
2017-07-31,Recargas,Línea A,496036
2017-07-31,Recargas,Línea B,1123107
2017-07-31,Recargas,Línea 12,2338631
2017-07-31,Tarjetas,Línea 1,8680
2017-07-31,Tarjetas,Línea 2,0
2017-07-31,Tarjetas,Línea 3,0
2017-07-31,Tarjetas,Línea 4,600
2017-07-31,Tarjetas,Línea 5,490
2017-07-31,Tarjetas,Línea 6,750
2017-07-31,Tarjetas,Línea 7,10
2017-07-31,Tarjetas,Línea 8,2290
2017-07-31,Tarjetas,Línea 9,650
2017-07-31,Tarjetas,Línea A,1770
2017-07-31,Tarjetas,Línea B,3950
2017-07-31,Tarjetas,Línea 12,46860
2017-08-01,Boletos,Línea 1,1749360
2017-08-01,Boletos,Línea 2,1699975
2017-08-01,Boletos,Línea 3,1444815
2017-08-01,Boletos,Línea 4,227500
2017-08-01,Boletos,Línea 5,565375
2017-08-01,Boletos,Línea 6,337350
2017-08-01,Boletos,Línea 7,678700
2017-08-01,Boletos,Línea 8,930350
2017-08-01,Boletos,Línea 9,656025
2017-08-01,Boletos,Línea A,625500
2017-08-01,Boletos,Línea B,1078825
2017-08-01,Boletos,Línea 12,0
2017-08-01,Recargas,Línea 1,1401262
2017-08-01,Recargas,Línea 2,1836817
2017-08-01,Recargas,Línea 3,1678385
2017-08-01,Recargas,Línea 4,188785
2017-08-01,Recargas,Línea 5,356435
2017-08-01,Recargas,Línea 6,353968
2017-08-01,Recargas,Línea 7,983262
2017-08-01,Recargas,Línea 8,830928
2017-08-01,Recargas,Línea 9,708458
2017-08-01,Recargas,Línea A,379369
2017-08-01,Recargas,Línea B,862926
2017-08-01,Recargas,Línea 12,1939878
2017-08-01,Tarjetas,Línea 1,930
2017-08-01,Tarjetas,Línea 2,12250
2017-08-01,Tarjetas,Línea 3,0
2017-08-01,Tarjetas,Línea 4,440
2017-08-01,Tarjetas,Línea 5,90
2017-08-01,Tarjetas,Línea 6,170
2017-08-01,Tarjetas,Línea 7,0
2017-08-01,Tarjetas,Línea 8,770
2017-08-01,Tarjetas,Línea 9,70
2017-08-01,Tarjetas,Línea A,460
2017-08-01,Tarjetas,Línea B,930
2017-08-01,Tarjetas,Línea 12,45310
2017-08-02,Boletos,Línea 1,1713815
2017-08-02,Boletos,Línea 2,1697150
2017-08-02,Boletos,Línea 3,1394750
2017-08-02,Boletos,Línea 4,221175
2017-08-02,Boletos,Línea 5,539775
2017-08-02,Boletos,Línea 6,320125
2017-08-02,Boletos,Línea 7,633500
2017-08-02,Boletos,Línea 8,925900
2017-08-02,Boletos,Línea 9,633075
2017-08-02,Boletos,Línea A,620375
2017-08-02,Boletos,Línea B,1112175
2017-08-02,Boletos,Línea 12,0
2017-08-02,Recargas,Línea 1,1215023
2017-08-02,Recargas,Línea 2,1587418
2017-08-02,Recargas,Línea 3,1461575
2017-08-02,Recargas,Línea 4,171546
2017-08-02,Recargas,Línea 5,312780
2017-08-02,Recargas,Línea 6,285670
2017-08-02,Recargas,Línea 7,818934
2017-08-02,Recargas,Línea 8,714321
2017-08-02,Recargas,Línea 9,606374
2017-08-02,Recargas,Línea A,327705
2017-08-02,Recargas,Línea B,768434
2017-08-02,Recargas,Línea 12,1709986
2017-08-02,Tarjetas,Línea 1,220
2017-08-02,Tarjetas,Línea 2,980
2017-08-02,Tarjetas,Línea 3,7850
2017-08-02,Tarjetas,Línea 4,260
2017-08-02,Tarjetas,Línea 5,80
2017-08-02,Tarjetas,Línea 6,70
2017-08-02,Tarjetas,Línea 7,0
2017-08-02,Tarjetas,Línea 8,460
2017-08-02,Tarjetas,Línea 9,0
2017-08-02,Tarjetas,Línea A,60
2017-08-02,Tarjetas,Línea B,590
2017-08-02,Tarjetas,Línea 12,42730
2017-08-03,Boletos,Línea 1,1675370
2017-08-03,Boletos,Línea 2,1662625
2017-08-03,Boletos,Línea 3,1368550
2017-08-03,Boletos,Línea 4,222250
2017-08-03,Boletos,Línea 5,523475
2017-08-03,Boletos,Línea 6,309575
2017-08-03,Boletos,Línea 7,622300
2017-08-03,Boletos,Línea 8,904525
2017-08-03,Boletos,Línea 9,627550
2017-08-03,Boletos,Línea A,583600
2017-08-03,Boletos,Línea B,1060350
2017-08-03,Boletos,Línea 12,0
2017-08-03,Recargas,Línea 1,1130234
2017-08-03,Recargas,Línea 2,1466577
2017-08-03,Recargas,Línea 3,1346858
2017-08-03,Recargas,Línea 4,157429
2017-08-03,Recargas,Línea 5,311684
2017-08-03,Recargas,Línea 6,261024
2017-08-03,Recargas,Línea 7,738551
2017-08-03,Recargas,Línea 8,663410
2017-08-03,Recargas,Línea 9,550944
2017-08-03,Recargas,Línea A,287161
2017-08-03,Recargas,Línea B,704834
2017-08-03,Recargas,Línea 12,1627858
2017-08-03,Tarjetas,Línea 1,170
2017-08-03,Tarjetas,Línea 2,0
2017-08-03,Tarjetas,Línea 3,1690
2017-08-03,Tarjetas,Línea 4,1200
2017-08-03,Tarjetas,Línea 5,2750
2017-08-03,Tarjetas,Línea 6,50
2017-08-03,Tarjetas,Línea 7,0
2017-08-03,Tarjetas,Línea 8,150
2017-08-03,Tarjetas,Línea 9,0
2017-08-03,Tarjetas,Línea A,20
2017-08-03,Tarjetas,Línea B,130
2017-08-03,Tarjetas,Línea 12,40990
2017-08-04,Boletos,Línea 1,1782955
2017-08-04,Boletos,Línea 2,1781300
2017-08-04,Boletos,Línea 3,1454700
2017-08-04,Boletos,Línea 4,233925
2017-08-04,Boletos,Línea 5,552700
2017-08-04,Boletos,Línea 6,329225
2017-08-04,Boletos,Línea 7,669775
2017-08-04,Boletos,Línea 8,962325
2017-08-04,Boletos,Línea 9,657800
2017-08-04,Boletos,Línea A,632625
2017-08-04,Boletos,Línea B,1129000
2017-08-04,Boletos,Línea 12,0
2017-08-04,Recargas,Línea 1,1192791
2017-08-04,Recargas,Línea 2,1557977
2017-08-04,Recargas,Línea 3,1424045
2017-08-04,Recargas,Línea 4,173511
2017-08-04,Recargas,Línea 5,318487
2017-08-04,Recargas,Línea 6,300138
2017-08-04,Recargas,Línea 7,822814
2017-08-04,Recargas,Línea 8,729133
2017-08-04,Recargas,Línea 9,594238
2017-08-04,Recargas,Línea A,315589
2017-08-04,Recargas,Línea B,745001
2017-08-04,Recargas,Línea 12,1749702
2017-08-04,Tarjetas,Línea 1,0
2017-08-04,Tarjetas,Línea 2,0
2017-08-04,Tarjetas,Línea 3,390
2017-08-04,Tarjetas,Línea 4,1130
2017-08-04,Tarjetas,Línea 5,810
2017-08-04,Tarjetas,Línea 6,2340
2017-08-04,Tarjetas,Línea 7,5170
2017-08-04,Tarjetas,Línea 8,170
2017-08-04,Tarjetas,Línea 9,0
2017-08-04,Tarjetas,Línea A,50
2017-08-04,Tarjetas,Línea B,190
2017-08-04,Tarjetas,Línea 12,42200
2017-08-05,Boletos,Línea 1,1803175
2017-08-05,Boletos,Línea 2,1796800
2017-08-05,Boletos,Línea 3,1352200
2017-08-05,Boletos,Línea 4,227100
